institution,slug,country,continent,repository_code,archive_type,filmarchiv_austria_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_02zpJzv3uLcqsKGSfZnK5v,"Carmen, ein österreichischer Disney","Historische Filmdokumente; país: Österreich; ano: 1937; direção: Bruno Wozak; produção: Colibrifilm, Vienna","Der von Walt Disney inspirierte Zeichentrickstreifen CARMEN von Bruno Wozak und Karl Thomas ist ein kleines Meisterwerk des österreichischen Animationsfilms. Die berühmte Oper von Georges Bizet wurde für diese Produktion auf knapp zehn Minuten komprimiert, aus Motiven der Originalmusik entstand ein eigener Soundtrack. Der englische Vorspann und die Herstellung im frühen Farbverfahren Gasparcolor unterstreichen den internationalen Anspruch dieses bemerkenswerten österreichischen Zeichentrickfilms. | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitropositiv, Gasparcolor-Original, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1937
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_0310DrUiEOK6wfgH267APM,"Die Kellergasse von Hadres, die längste Europas",Historische Filmdokumente; país: Österreich; ano: 1937,"Ein prägendes baukulturelles Erbe des niederösterreichischen Weinviertels bilden die Kellergassen mit den historischen Presshäusern und Weinkellern. Diese fungierten ursprünglich als Produktions- und Lagerorte für die Weinerzeugung, nach und nach wurde aber der Herstellungsprozess in die Weingüter selbst verlagert und die alten Kellergassen verloren ihre ursprüngliche Aufgabe. In der Gemeinde Hadres befindet sich heute noch die längste baulich geschlossene Kellergasse Europas, insgesamt 250 Presshäuser und mehr als 400 Weinkeller säumen den alten Hohlweg. Welches pulsierende Leben in dieser berühmten Weinviertler Kellergasse einst herrschte, zeigt dieses im Jahr 1937 entstandene Filmdokument. | título original: Die Kellergasse in Hadres im Pulkautal im Weinviertel | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 9,5-mm-Positiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1937
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_02z4cGtu4E1VvyoHXEk6Rn,"Elektrifizierung der Westbahn, Werbefilm",Historische Filmdokumente; país: Österreich; ano: 1937,"Schon vor dem Zweiten Weltkrieg sollte die Westbahn elektrifiziert werden. Um dieses Infrastrukturvorhaben zu finanzieren, legte die österreichische Regierung eine Bundesinvestitionsanleihe auf. Dazu wurde auch ein Werbefilm produziert, in dem Fritz Imhoff als Kofferträger ein kleines Kabinettstück seiner Schauspielkunst lieferte. Seine Klage über den Ruß der damals noch eingesetzten Dampfloks schließt mit der Empfehlung, die neue Bundesanleihe zu zeichnen. Tatsächlich kam es aber – auch kriegsbedingt – erst 1952 zur vollständigen Elektrifizierung der Weststrecke. | título original: Wien - Auf dem Westbahnhof | categoria Filmarchiv ON: Historische Filmdokumente | elenco/participantes: Fritz Imhoff, Alfred Neugebauer | fonte: 35-mm-Nitropositiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1937
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_02ywaIqpcS3YYtr3BBmG4W,Niky – Werbefilm Milde Sorte,Historische Filmdokumente; país: Österreich; ano: 1937; produção: Austria Tabak-Regie,"Schon seit den frühen 1910er-Jahren wird in Österreich filmische Werbung produziert. Das Genre entwickelt sich dabei bald zu einer Spielwiese für künstlerische Experimente und filmische Innovationen. Der 1937 produzierte Werbefilm NIKY für die Zigarettenmarke »Milde Sorte« wird in Zeichentricktechnik hergestellt und bereits in Farbe gedreht. Zum Einsatz kommt das 1933 in Berlin entwickelte frühe Farbfilmverfahren Gasparcolor. | título original: Milde Sorte - Niky | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35mm-Nitrofilm-Positiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1937
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_031u93vcMDu6w9q2GYThRK,Dampflok-Recycling bei den Bundesbahnen,Historische Filmdokumente; país: Österreich; ano: 1936; produção: Selenophon Licht- und Tonfilm GmbH,"In den 1930er-Jahren wurden im Zugsverkehr noch hauptsächlich Dampflokomotiven eingesetzt. Jedes Jahr kam es zur Ausmusterung alter Modelle, die dann zerlegt und mit Schneidbrennern zerkleinert wurden. In Zeiten des Rohstoffmangels war die Wiederverwertung der alten Teile eine wirtschaftliche Notwendigkeit. Der Bericht der ständestaatlichen Wochenschau ÖSTERREICH IN BILD UND TON hebt die Leistungsfähigkeit der aus Altmetall gefertigten modernen Dampfloks hervor. Im Bild zu sehen ist eine Schnellzug-Dampflok der Baureihe 113, die von der bereits 1839 gegründeten Wiener Lokomotivfabrik der Staatseisenbahngesellschaft (StEG) gebaut wurde und bis in die 1960er-Jahre im Einsatz stand. Mit freundlicher Genehmigung von Österreichisches Filmmuseum | título original: Verschrottung alter Dampfloks (Österreich in Bild und Ton 2a/1936) | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitropositiv, Sammlung Österreichisches Filmmuseum, mit freundlicher Genehmigung von Österreichisches Filmmuseum | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1936
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_0337LEFmqXvPfLb81c48TB,Das alte Freihaus in Wien,Historische Filmdokumente; país: Österreich; ano: 1936,"Das im 17. Jahrhundert in Wien-Wieden errichtete Freihaus-Areal bildete einen weitläufigen Wohnkomplex, der aus zahlreichen verwinkelten Höfen bestand. Seit der Gründung verfügten die Freihaus-Gebäude und ihre Bewohner:innen über Steuerprivilegien und eine eigene Gerichtsbarkeit. Mit dem 1787 erbauten Freihaustheater gab es sogar eine eigene Kulturstätte, wo 1791 Mozarts Zauberflöte uraufgeführt wurde. Bis 1937 wurde ein Großteil der dann bereits anachronistischen Gebäude abgerissen, kurz davor entstanden diese raren Filmaufnahmen, die noch einen Eindruck vom Leben im alten Freihaus vermitteln. Heute befindet sich u. a. ein Institutsgebäude der technischen Universität Wien und eine hippe Lokal- und Kreativszene im nach wie vor Freihausviertel genannten Gebiet. | título original: Das Freihaus in Wien | categoria Filmarchiv ON: Historische Filmdokumente | fonte: File vom Wiener Stadt- und Landesarchiv, mit freundlicher Genehmigung des WStLA | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1936
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_03315dHKrXMmTmENQxhKK8,Die Heimwehr in Horn,Historische Filmdokumente; país: Österreich; ano: 1936; produção: Selenophon Licht- und Tonfilm GmbH,"Der im Vorfeld des 1. Mai organisierte große Aufmarsch der Heimwehr in der Waldviertler Bezirkshauptstadt Horn fand 1936 bereits zum zweiten Mal statt. Ablauf und Organisation der Veranstaltung erinnern an den Nürnberger Reichsparteitag der NSDAP 1934. Die von der austrofaschistischen Wochenschau ÖSTERREICH IN BILD UND TON aufgenommenen Bilder von beflaggten Häusern, Fahnenträgern, Marschkolonnen und dem abschließenden Vorbeimarsch an Heimwehrführer Ernst Rüdiger Starhemberg weisen Parallelen zur von Leni Riefenstahls Filmen geprägten NS-Ästhetik auf. Mit freundlicher Genehmigung von Österreichisches Filmmuseum | título original: Vaterländische Front - Heimatschutz. Große Kundgebung in Horn (Österreich in Bild und Ton 18b/1936) | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitropositiv, Sammlung Österreichisches Filmmuseum | restauração: Filmarchiv Austria © 2026 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1936
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_033WQOgcQrqLp259iGmuXN,Eine Fahrt auf der Großglockner-Hochalpenstraße,Historische Filmdokumente; país: Österreich; ano: 1936,"Nachdem Südtirol als Folge des Ersten Weltkrieges im Friedensvertrag von St. Germain von Österreich abgetrennt worden war, bestand zwischen Salzburg und Oberkärnten bzw. Osttirol keine direkte Straßenverbindung mehr über den Alpenhauptkamm. Die schon 1900 begonnenen Bauarbeiten für eine Großglockner-Passstraße wurden vom autofreundlichen austrofaschistischen Ständestaat-Regime auch im Sinne des Arbeitsbeschaffungsprogrammes massiv vorangetrieben. Nach der Eröffnung am 3. August 1935 entwickelte sich die knapp 50 Kilometer lange Großglockner-Hochalpenstraße zu einer touristischen Attraktion. Bereits 1936 bewarb dieser Fremdenverkehrs-Werbefilm die spektakuläre Landschaft, die sich bei einer Fahrt mit dem offenen Automobil präsentierte. | título original: Bilder aus Österreich - Österreichs Alpenstraßen | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitropositiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2026 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1936
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_033NJJHjNlKAbKCACk4LV6,Fräulein Lilli,"Filmgeschichte Österreich; país: Österreich; ano: 1936; direção: Hans Behrendt, Max Neufeld, Robert Wohlmuth; produção: Projektograph-Film, Oskar Glück","Zwischen 1934 und 1937 stellten viele der in NS-Deutschland meist aus rassischen Gründen verfolgten Filmkünstlerinnen und Filmkünstler in Wien und Budapest eine von Hitler-Deutschland unabhängige, deutschsprachige Emigrantenfilmproduktion auf die Beine. Zu den Stars dieser »Unerwünschtes Kino« genannten Serie zählte Franziska Gaal, die hier in einem aufwendig inszenierten, an der französischen Riviera gedrehten Lustspiel in ihrer letzten Rolle vor der Emigration in die USA zu sehen ist. Die arbeitslose Lilli erhält dank ihres Charmes und ihrer Tüchtigkeit den Auftrag, mit dem Prokuristen eines Juweliers nach Monte Carlo zu reisen, um dort den Verkauf wertvoller Juwelen in die Wege zu leiten. Dass das nicht so einfach wird, liegt in der Natur der Sache. Nicht geplant ist, dass sich ihnen ein Dieb an die Fersen heftet, Lilli sich verliebt und schließlich der Schmuck abhandenkommt. So verdächtigt jeder jeden – bis zur finalen Lösung aller Probleme. | título original: Fräulein Lilli | categoria Filmarchiv ON: Filmgeschichte Österreich | elenco/participantes: Franziska Gaal, Hans Jaray, Szöke Szakall, Karl Ehmann, Richard Eybner, Karl Paryla | fonte: 35-mm-Positiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2026 | disponibilidade temporal declarada até 9.7.2026 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1936
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_032BGlDBs0hLULlVOf1f9X,Gesponnenes Holz: Kunstseide-Industrie in St. Pölten,Historische Filmdokumente; país: Österreich; ano: 1936; produção: Ing. Karl Köfinger,"Die 1906 gegründete St. Pöltner Glanzstoff-Fabrik war der größte Industriebetrieb der Stadt und zählte zeitweise sogar zu den bedeutendsten Kunstfaser-Erzeugern der Welt. Rund um das im Stadtteil Viehofen gelegene Fabriksareal entstanden zahlreiche Arbeiterwohnhäuser, 1928 verzeichnete der Betrieb bereits 3.000 Beschäftigte. Aufgrund der Weltwirtschaftskrise musste das Werk Anfang der 1930er-Jahre für 18 Monate schließen, ehe die Produktion in der NS-Zeit durch zahlreiche Aufträge der Rüstungsindustrie wieder ausgebaut werden konnte. Kurz vor der nationalsozialistischen Machtübernahme dokumentierte diese Filmreportage die Produktion in der Glanzstoff-Fabrik. Ende Dezember 2008 musste der St. Pöltner Leitbetrieb, der auch für die zahlreichen Umweltbelastungen und den in der ganzen Stadt spürbaren schwefeligen Geruch berüchtigt war, nach über 100 Jahren schließen. Heute dient das unter Denkmalschutz stehende Areal als Eventlocation und gilt als Stadtentwicklungsgebiet. | título original: Gesponnenes Holz. Von der Kunstseide-Industrie Österreichs | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitropositiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2026 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1936
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_032Uot9VCOpPhSC7nI7MXu,Herzschlag einer Industrie – Die Textilproduktion in Vorarlberg,Historische Filmdokumente; país: Österreich; ano: 1936,"Dieser Werbefilm für die Firma Rhomberg stellt Vorarlberg als Herz der österreichischen Textilindustrie vor. In Dornbirn legte Franz Martin Rhomberg bereits 1832 mit dem Bau einer Garnfärberei den Grundstein, 100 Jahre später hat sich daraus eines der führenden Textilunternehmen des Landes entwickelt. Im Film wird die in den 1930er-Jahren bereits weitgehend automatisierte Baumwollspinnerei und Weberei gezeigt. Produziert wurden hochwertige Kleiderstoffe, aus denen auch die in der Ständestaat-Ära besonders beliebten Dirndln hergestellt werden konnten. | título original: Herzschlag einer Industrie | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitropositiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2026 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1936
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_031jIBGvUYhjiyIHBYCvha,Krippenspiel in Teschners Marionettentheater,Historische Filmdokumente; país: Österreich; ano: 1936; produção: Selenophon Licht- und Tonfilm GmbH,"Eine weihnachtliche Marionettentheater-Aufführung von Richard Teschners kunstvollem, in der Tradition des Jugendstils stehenden »Figurenspiegel«. Mit freundlicher Genehmigung von Österreichisches Filmmuseum | título original: Krippenspiel auf der Marionettenbühne (Österreich in Bild und Ton 1a/1936) | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitropositiv, Sammlung Österreichisches Filmmuseum, mit freundlicher Genehmigung von Österreichisches Filmmuseum | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1936
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_031nIY20RiVOLOkj6EVJHX,Raunächte im Mühlviertel,Historische Filmdokumente; país: Österreich; ano: 1936; produção: Selenophon Licht- und Tonfilm GmbH,"Als »Rauhnächte« werden die 12 Nächte zwischen dem 25. Dezember und dem Dreikönigstag am 6. Jänner bezeichnet. Im alten Volksglauben war damit eine mystische Zeit beschrieben, die nicht nur den Jahreswechsel markierte, sondern auch Einfluss auf das Wetter der zwölf Monate des neuen Jahres hatte. Der Name steht vermutlich in Zusammenhang mit dem traditionellen Räuchern von Haus und Stall. Damit sollten sowohl Unglück und Krankheiten vertrieben als auch Teufels- und Hexenwerk gebannt werden. Im oberösterreichischen Mühlviertel waren 1936 noch die alten Rauhnachtsbräuche lebendig. Nach dem Ausräuchern der Höfe zogen Burschen mit Perchten-Masken von Haus zu Haus. Mit freundlicher Genehmigung von Österreichisches Filmmuseum | título original: (Österreich in Bild und Ton 3b/1936) | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitropositiv, Sammlung Österreichisches Filmmuseum, mit freundlicher Genehmigung des Österreichischen Filmmuseums | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1936
