institution,slug,country,continent,repository_code,archive_type,estonian_film_archive_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/5nna2c2gl4u,Võistlused bobisõidus,Newsreel; Vladimir Parvel,"Esimesed bobisõiduvõistlused Aegviidus Nelijärvel. Nelijärvel on käes ajalooline hetk - esmakordselt valmistuvad võistlema bobisõitjad. Mehed valmistuvad stardiks kelguga Bobby. Bobikelgu meisterdasid Tallinna esimese autobaasi spordisõbrad. Stardipüstol avab võistluse, väikeselt mäelt laskub rajale esimene neljane võistkond. | 1466-7 | tipo de filme: Newsreel | direção: Vladimir Parvel | ano: 1964 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4669&q=1466&i=f&l= | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.",1964
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/IsK0pdfqLYP,Võistluskatsed eriklassidesse,Newsreel; Vladimir Parvel,"Kaheksandate klasside õpilaste katsed eriklassidesse pääsemiseks. Tallinna koolides korraldati kaheksandate klasside õpilastele võistluskatsed, parimad pääsevad erialaklassidesse. Tallinna 21. keskkooli õpilane Kalle Truus vastab eksamikomisjoni ees keemiat. 46. keskkooli botaanika eriklassi pääsemiseks tuleb tunda taimeriiki. Kunstiklassi pürgijate proovikiviks on natüürmordi tegemine. Üks õpilastest on hilisem Tallinnfilmi animafilmide operaator Arvi Ilus. Nii koondatakse erialaklassidesse ühiste huvidega noored. | tipo de filme: Newsreel | direção: Vladimir Parvel | ano: 1964 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4669&q=1466&i=f&l= | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.",1964
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/De1nH9xXOp3,Võitlus tuberkuloosiga,Newsreel; Valeria Anderson,Tuberkuloosi diagnoosimiseks tehakse laboris analüüse. Vabariiklikus Tuberkuloositõrje Dispanseris sooritatakse operatsioon. Arstid ja õed uurivad röntgenpildiga tehtud ülesvõtet. Kaasaegne kirurgia ei jäta peale operatsiooni eriti märgatavaid jälgi - röntgenipildil on näha kopsus väike õmblus. Vabariiklik dispanser annab igal aastal tervise tagasi rohkem kui sajale tuberkuloosihaigele. | Nõukogude Eesti nr 11 | tipo de filme: Newsreel | direção: Valeria Anderson | ano: 1964 | regime Arkaader: acesso público gratuito | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.,1964
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/lPoKc3IVH9j,Võru Metsakombinaadis,Newsreel; Reet Kasesalu,Võru metsakombinaadis toimuvast nõupidamisest osavõtjad on kombinaadi maadel tutvumas uute metsatöötlemise võimalustega. Puude langetamine uue hüdraulilise kiilu abil. Katsetatakse uut silikaltsiitplaatidest teed. | 1490-5 | tipo de filme: Newsreel | direção: Reet Kasesalu | ano: 1964 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4693&q=1490&i=f&l= | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.,1964
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/mgb0eMZ9r7N,Võsu puhkekodu 100 000. külastaja,Newsreel; Aleksandr Mandrõkin,"Võsu puhkekodu saalis toimub pidulik koosolek, kus Tallinna kalakombinaadi meister Teet Andersoo kui sajatuhandes külastaja saab kaela tammepärja. Tantsuõhtu puhkekodu saalis. | 1486-4 | tipo de filme: Newsreel | direção: Aleksandr Mandrõkin | ano: 1964 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4689&q=1486&i=f&l= | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.",1964
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/G3jkeZEqaCN,Ärge kõndige raudteel!,Newsreel; Valeria Anderson,"Kriitliline pala raudteel käimisest Ülemiste jaamas. Raudteel käimist keelav silt annab teada, et trahv on kuni kaks rubla. Inimesed aga armastavad minna otse, pugeda raudteed ületades kaubavagunite alt ja vahelt läbi. Ka lapsevankrit sikutatakse üle rööbaste. Tihti joostakse juba liikuma hakanud rongi peale. Inspektor vilistab ja inimesed jooksevad laiali. Raudtee ületamist keelav silt. Kuulekad kodanikud ületavad raudtee jalakäijate silla kaudu. | 1470-5 | tipo de filme: Newsreel | direção: Valeria Anderson | ano: 1964 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4673&q=1470&i=f&l= | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.",1964
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/dii82HkztCn,Õpilaste keemiaring,Newsreel; Valeria Anderson,Tallinna 6. Keskkooli õpilased Juri Tšalov ja tema klassikaaslased pärast tunde keemiaringis katseid tegemas. Neid juhendab keemiaõpetaja Veera Prinkmann. Tema endine õpilane Virve Uukkivi teeb keemiaringi liikmetele ekskursiooni tselluloosi- ja paberikombinaadi söödapärmi tootvas osakonnas. | 1460-2 | tipo de filme: Newsreel | direção: Valeria Anderson | ano: 1964 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4663&q=1460&i=f&l= | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.,1964
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/48IO6IL6x0U,Üleujutus Tuukri tänaval,Newsreel; Aleksandr Mandrõkin,Valesti projekteeritud kanalisatsiooni ja halva asendi tõttu uputab Tallinna kesklinnas Tuukri ja Uus-Sadama tänaval. Üleujutuses on kannatada saanud ettevõtete kaubalaod. | 1486-6 | tipo de filme: Newsreel | direção: Aleksandr Mandrõkin | ano: 1964 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4689&q=1486&i=f&l= | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.,1964
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/DN7fjADeG2i,Üliõpilaste sõpruspäevad,Newsreel; Valeria Anderson,Tallinna polütehnilise instituudi üliõpilaste sõpruspäevad. 20. aprillil algab Tallinna polütehnilise instituudi korraldatud rahvaste sõpruse nädal. Üliõpilastele on külalisi saabunud lähedalt ja kaugelt. Ühiselt tehakse Mustamäel lõkketuld. Sõpruspäevade pidulik tähistamine Estonia kontserdisaalis. Instituudi rektor Agu Aarna võtab vastu kingitusi. | 1473-7 | tipo de filme: Newsreel | direção: Valeria Anderson | ano: 1964 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4676&q=1473&i=f&l=# | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.,1964
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/OxJlT9imzbL,"""Avarii""",Newsreel; Valeria Anderson,"Tallinna Draamateatris esietendus Valdo Pandi esiknäidend ""Avarii"" Ilmar Tammuri lavastuses. Stseene lavastusest, mängivad Mati Klooren, Valdeko Ratassepp, Johannes Rebane, Ants Lauter, Aksel Orav ja Heino Mandri. | 1400-5 | tipo de filme: Newsreel | direção: Valeria Anderson | ano: 1963 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4603&q=1400&i=f&l= | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.",1963
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/ugmcprAtAGZ,"""Lutikas""",Newsreel; Reet Kasesalu,"Ettevalmistused õhtuseks teatrietenduseks V. Kingissepa nimelises TRA Draamateatris, stseenid lavastusest ""Lutikas"". | 1375-6 | tipo de filme: Newsreel | direção: Reet Kasesalu | ano: 1963 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4578&q=1375&i=f&l= | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.",1963
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/YiBf9L2OWnf,1. mai,Newsreel; Aleksandr Mandrõkin,"1. mai - töötajate solidaarsuspäeva tähistamine Võidu väljakul. Orkestri helide saatel sammuvad lipukandjad rongkäigu peas üle väljaku, kolonnide kohal on rohkesti loosungeid ja lippe. | 1379-7 | tipo de filme: Newsreel | direção: Aleksandr Mandrõkin | ano: 1963 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4582&q=1379&i=f&l= | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.",1963
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/ysIfJ8JUrkl,15. Balti regatt,Newsreel; Vladimir Parvel,"15. Balti regati start Tallinna lahel, võistlusjahid merel. Võistlejaid on Saksa DVst, Ameerika Ühendriikidest ja Nõukogude Liidust. Osaleb olümpiavõitja ja 13. Balti regati võitja Britton Chance USAst. | 1384-6 | tipo de filme: Newsreel | direção: Vladimir Parvel | ano: 1963 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4587&q=1384&i=f&l= | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.",1963
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/Q7Z8hYhrvBE,500. langevarjuhüpe,Newsreel; Reet Kasesalu,"Kaks langevarjurit sammuvad lennuki poole. Väikelennuk tõuseb õhku. Kõrgusel 3400 meetrit teeb Raimond Rood oma viiesajanda hüppe. Juubelit tähistatakse viivitushüppega - vabalangemise kiiruseks on 180 km/h, kukkumist saab nautida enne langevarju avanemist 50 sekundit. Juubilari hüppe jäädvustamiseks tuli kroonikakaameral teise langevarjuga kõik kaasa teha. Raimond Rood maandub täpselt ootajate lähedale. Lennuspordiklubi instruktor on esimene pooletuhande mees vabariigis. | Nõukogude Eesti nr 16 | tipo de filme: Newsreel | direção: Reet Kasesalu | ano: 1963 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4584&q=1381&i=f&l=&per-page=25 | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.",1963
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/s5TedvsEBFF,A. Sommerlingi nimelises sovhoosis,Newsreel; Vladimir Parvel,"Kevadised põllutööd Harju rajooni A. Sommerlingi nimelises sovhoosis. Mudilased jalutavad kasvatajaga ilusal maipäeval sovhoosikeskuses. Majandi töötajad on põllutöödega kibedasti ametis, käib kartulipanek. | 1380-4 | tipo de filme: Newsreel | direção: Vladimir Parvel | ano: 1963 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4583&q=1380&i=f&l= | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.",1963
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/c21UAE_Ixgs,Astronoomia,Newsreel; Ülo Tambek,Tõravere observatoorium. Astronoom Uno Veisman jälgimas tähistaevast. Vaatlusandmete töötlemine. | Nõukogude Eesti nr 40 | tipo de filme: Newsreel | direção: Ülo Tambek | ano: 1963 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4607&i=f&raf=1404 | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.,1963
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/oGcSLU2X-8v,Atleetvõimlejad,Newsreel; Reet Kasesalu,Väike Juhan imetleb ajakirjas atleetide fotosid ja proovib ise ka peegli ees lihaseid pingutada. Kulturist peegli ees. Juhan läheb vaatama treeninguid VSÜ Kalevi võimlasse. Atleetvõimlejad treenivad lihaseid erinevaid abivahendeid kasutades. | 1378-7 | tipo de filme: Newsreel | direção: Reet Kasesalu | ano: 1963 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4581&q=1378&i=f&l= | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.,1963
